employee_id,first_name,last_name,department_id,job_role,job_level,hire_date,gender,age,marital_status,education_level,distance_from_home,business_travel,manager_id,current_status
983,Claire,Hassan,1,Sales Executive,2,2020-11-25,Female,38,Single,Bachelor,10,Non-Travel,573,Active
984,Jonas,Castellanos,1,Sales Executive,3,2015-03-03,Male,35,Divorced,Master,3,Travel_Rarely,1863,Active
985,Samir,Larsen,1,Sales Executive,3,2017-04-09,Male,39,Single,Doctor,2,Travel_Rarely,1716,Active
986,Marcus,Silva,1,Sales Executive,4,2023-10-25,Female,40,Single,Bachelor,24,Non-Travel,532,Terminated
987,Lena,Lindqvist,5,Operations Director,2,2006-05-09,Male,47,Divorced,Master,16,Travel_Frequently,1005,Active
990,Kwame,Nowak,1,Sales Executive,2,2018-12-04,Male,36,Divorced,Master,8,Non-Travel,81,Active
991,Omar,Delacroix,2,Software Engineer,1,2021-08-09,Male,31,Single,College,9,Non-Travel,997,Terminated
992,Tariq,Reyes,4,Finance Manager,4,2015-11-13,Male,33,Single,Bachelor,17,Non-Travel,1578,Active
994,Ethan,Dubois,2,Software Engineer,1,2024-07-24,Female,29,Single,Bachelor,10,Travel_Rarely,1655,Terminated
995,Lena,Pashkov,2,Software Engineer,1,2022-10-14,Female,33,Single,Below College,13,Travel_Rarely,901,Active
996,Priya,Bakker,2,QA Engineer,1,2020-12-30,Female,45,Divorced,Master,1,Travel_Rarely,999,Active
997,Leila,Krishnan,2,Engineering Director,4,2020-10-26,Male,50,Divorced,College,1,Travel_Rarely,162,Active
998,Nina,Steiner,6,Support Representative,2,2019-01-20,Female,33,Married,Master,1,Travel_Frequently,1697,Active
999,Jonas,Mbeki,2,Engineering Director,5,2007-10-20,Male,41,Divorced,Bachelor,9,Travel_Frequently,522,Active
1001,Claire,Bakker,2,QA Engineer,1,2023-07-21,Female,27,Married,Master,16,Travel_Rarely,1523,Active
1002,Ethan,Andersen,2,QA Engineer,2,2016-12-18,Male,45,Married,College,23,Non-Travel,1941,Active
1003,Divya,Bianchi,1,Sales Executive,2,2016-03-16,Female,47,Single,College,4,Travel_Rarely,1975,Active
1004,Lena,Rossi,2,Software Engineer,1,2020-06-06,Female,30,Married,Bachelor,22,Travel_Rarely,1539,Terminated
1005,Zara,Lindqvist,5,Operations Director,4,2013-10-01,Male,50,Married,Bachelor,24,Travel_Rarely,1373,Active
1006,Caleb,Delacroix,2,Software Engineer,1,2023-04-15,Male,38,Married,Below College,10,Travel_Frequently,1128,Active
1007,Hugo,Duarte,5,Operations Director,3,2017-04-20,Male,46,Divorced,College,7,Travel_Rarely,867,Active
1009,Anika,Tanaka,5,Operations Director,2,2021-09-27,Female,24,Divorced,Below College,17,Travel_Rarely,112,Active
1010,Andre,Bergman,2,QA Engineer,1,2019-06-16,Male,35,Divorced,Master,14,Travel_Rarely,1422,Terminated
1011,Rahul,Quintero,5,Operations Director,2,2021-03-19,Female,31,Married,Below College,1,Travel_Frequently,1283,Active
1012,Samir,Bianchi,2,Software Engineer,1,2025-09-05,Male,18,Single,College,5,Non-Travel,612,Active
1013,Omar,Lombardi,5,Operations Director,3,2015-05-25,Female,54,Married,Bachelor,17,Travel_Rarely,867,Active
1014,Caleb,Duarte,6,Support Representative,3,2009-03-10,Female,35,Divorced,Master,25,Travel_Rarely,431,Active
1015,Anika,Steiner,2,Engineering Director,3,2017-08-31,Female,30,Married,College,8,Travel_Rarely,638,Active
1016,Nikolai,Kowalski,2,Software Engineer,1,2024-01-17,Female,20,Single,Bachelor,11,Travel_Rarely,612,Terminated
1017,Isabel,Quintero,2,QA Engineer,1,2021-03-21,Female,30,Single,Bachelor,5,Travel_Frequently,1539,Terminated
1018,Samir,Duarte,5,Operations Director,2,2017-02-07,Male,26,Married,College,2,Travel_Rarely,1360,Active
1019,Idris,Bergman,2,QA Engineer,1,2021-02-01,Male,22,Married,Below College,8,Travel_Rarely,1485,Active
1022,Caleb,Eriksen,6,Support Representative,2,2023-11-05,Male,48,Single,Bachelor,6,Travel_Rarely,1661,Active
1024,Nadia,Larsen,6,Support Representative,3,2010-01-22,Male,48,Single,Master,4,Travel_Rarely,1606,Active
1025,Soren,Moreau,5,Operations Director,2,2023-05-25,Female,41,Single,College,7,Travel_Rarely,601,Active
1026,Nadia,Mbeki,5,Operations Director,4,2004-01-19,Female,39,Married,Below College,1,Travel_Rarely,1775,Active
1027,Sofia,Bakker,5,Operations Director,2,2022-12-09,Female,27,Married,Master,2,Travel_Rarely,1360,Active
1028,Marcus,Hassan,2,QA Engineer,1,2022-07-02,Male,35,Divorced,Bachelor,10,Travel_Rarely,1422,Active
1029,Leila,Steiner,4,Finance Manager,5,2024-06-28,Male,42,Married,College,5,Travel_Rarely,1191,Active
1030,Luis,Fitzgerald,2,QA Engineer,1,2024-04-06,Male,50,Married,Bachelor,9,Travel_Rarely,58,Active
1032,Idris,Mehta,5,Operations Director,4,2020-09-18,Female,59,Single,Bachelor,2,Travel_Rarely,,Active
1033,Hugo,Varga,6,Support Representative,2,2022-11-18,Female,37,Married,College,11,Travel_Rarely,119,Terminated
1034,Hannah,Osei,6,Support Representative,2,2017-08-08,Male,55,Married,Master,18,Travel_Frequently,431,Active
1035,Lena,Osei,2,Engineering Director,5,2004-02-27,Female,41,Divorced,Below College,7,Non-Travel,522,Active
1036,Sofia,Kowalski,1,Sales Executive,2,2024-11-24,Male,38,Single,Master,3,Travel_Rarely,573,Active
1037,Luis,Bakker,1,Sales Executive,2,2021-07-14,Male,26,Single,College,29,Non-Travel,2055,Terminated
1038,Peter,Silva,4,Finance Manager,5,1992-07-04,Female,52,Married,Below College,2,Travel_Rarely,140,Terminated
1039,Soren,Novak,1,Sales Executive,4,2013-11-05,Female,44,Married,Bachelor,28,Travel_Rarely,532,Active
1040,Ethan,Varga,1,Sales Executive,2,2007-02-09,Female,50,Married,Bachelor,1,Non-Travel,986,Active
1042,Sofia,Simonsen,2,QA Engineer,1,2008-08-28,Female,36,Single,Master,16,Travel_Rarely,1250,Terminated
1043,Divya,Fitzgerald,5,Operations Director,3,2004-03-02,Female,39,Single,Bachelor,22,Travel_Frequently,1367,Active
1044,Rahul,Lindqvist,1,Sales Representative,1,2023-10-28,Female,33,Single,Below College,8,Non-Travel,580,Active
1045,Hannah,Larsen,4,Finance Manager,4,2016-04-04,Female,45,Married,College,11,Travel_Rarely,787,Active
1046,Anika,Ferreira,2,QA Engineer,1,2017-09-16,Female,32,Single,Master,29,Non-Travel,815,Active
1047,Chloe,Lindqvist,1,Sales Executive,2,2010-11-26,Male,34,Divorced,Master,1,Travel_Rarely,862,Active
1048,Yuki,Kaur,4,Finance Manager,3,2019-12-06,Male,59,Married,College,1,Travel_Rarely,1578,Active
1049,Kwame,Nakamura,3,HR Generalist,1,2019-07-10,Male,45,Single,Master,24,Travel_Rarely,1098,Active
1050,Tobias,Haddad,1,Sales Executive,3,2010-09-08,Female,53,Married,Bachelor,2,Travel_Frequently,1372,Active
1052,Hannah,Bianchi,2,QA Engineer,2,2023-03-01,Male,36,Divorced,Bachelor,15,Travel_Rarely,447,Terminated
1053,Aisha,Kaur,2,Software Engineer,1,2021-09-21,Male,26,Married,Bachelor,2,Travel_Frequently,661,Terminated
1055,Ethan,Eriksen,1,Sales Representative,1,2024-01-19,Female,34,Married,Master,10,Travel_Rarely,580,Active
1056,Marcus,Bergman,1,Sales Representative,1,2024-10-14,Male,28,Married,Below College,10,Travel_Rarely,1732,Active
1060,Camila,Tanaka,2,Software Engineer,1,2023-08-26,Male,38,Married,Master,3,Travel_Frequently,1128,Active
1061,Claire,Sharma,2,Engineering Director,5,2017-07-30,Male,50,Married,Master,2,Travel_Rarely,1423,Active
1062,Omar,Tanaka,6,Support Representative,2,2021-10-10,Female,37,Single,Bachelor,3,Travel_Rarely,119,Active
1066,Soren,Moreau,1,Sales Executive,2,2018-11-03,Male,40,Married,Bachelor,26,Travel_Rarely,2056,Active
1068,Elena,Jokinen,2,Software Engineer,1,2020-02-19,Female,26,Divorced,Below College,1,Travel_Frequently,661,Active
1069,Divya,Krishnan,2,Engineering Director,5,2023-12-21,Male,46,Divorced,Master,1,Travel_Rarely,254,Active
1070,Samir,Eriksen,1,Sales Executive,3,2016-11-04,Female,54,Married,Master,2,Travel_Rarely,1372,Active
1071,Sanne,Pashkov,2,Software Engineer,1,2020-12-09,Female,56,Married,Bachelor,9,Travel_Frequently,1255,Active
1073,Divya,Ortega,5,Operations Director,3,2011-05-14,Female,36,Single,Doctor,12,Travel_Rarely,1367,Active
1074,Rahul,Mbeki,4,Finance Manager,4,2016-07-20,Male,55,Single,Below College,2,Non-Travel,374,Active
1076,Samir,Halvorsen,1,Sales Executive,3,2024-01-29,Male,43,Divorced,Bachelor,25,Travel_Rarely,1716,Active
1077,Andre,Nowak,1,Sales Representative,1,2022-09-04,Female,20,Single,Bachelor,9,Travel_Frequently,302,Terminated
1079,Caleb,Mbeki,2,QA Engineer,1,2022-12-26,Female,21,Single,Bachelor,10,Travel_Rarely,612,Terminated
1080,Rosa,Whitfield,2,Software Engineer,2,2009-02-15,Female,46,Divorced,Master,8,Travel_Rarely,1941,Active
1081,Sofia,Ferreira,2,Software Engineer,1,2015-02-13,Male,51,Married,Master,4,Travel_Rarely,58,Terminated
1082,Daniel,Halvorsen,6,Support Representative,3,2014-10-27,Male,28,Single,College,24,Non-Travel,431,Terminated
1083,Daniel,Moreau,2,QA Engineer,1,2020-04-06,Male,26,Married,College,1,Travel_Rarely,661,Active
1084,Daniel,Simonsen,5,Operations Director,2,2019-03-20,Male,30,Married,Bachelor,20,Travel_Rarely,1360,Active
1085,Freya,Lindqvist,2,Software Engineer,1,2016-01-01,Female,41,Married,College,7,Travel_Rarely,1035,Active
1088,Fatima,Aoki,6,Support Representative,3,2006-06-19,Female,38,Married,Below College,17,Travel_Rarely,431,Active
1092,Luis,Castellanos,6,Support Representative,3,2014-05-17,Male,40,Married,Master,20,Travel_Rarely,431,Active
1094,Luis,Andersen,2,QA Engineer,1,2022-01-16,Male,27,Married,Doctor,8,Non-Travel,1523,Active
1096,Aisha,Steiner,5,Operations Director,3,2022-01-30,Male,55,Married,Below College,2,Travel_Frequently,867,Active
1097,Priya,Eriksen,2,Software Engineer,2,2017-08-29,Female,28,Single,Bachelor,10,Travel_Rarely,1608,Active
1098,Jonas,Novak,3,HR Generalist,3,2003-06-07,Male,44,Married,College,1,Travel_Rarely,698,Terminated
1099,Divya,Aoki,6,Support Representative,3,2022-08-08,Male,33,Divorced,Bachelor,5,Travel_Rarely,431,Active
1100,Bruno,Eriksen,1,Sales Executive,3,2016-02-03,Male,35,Single,Bachelor,4,Travel_Rarely,1863,Terminated
1101,Chloe,Haddad,2,Software Engineer,2,2012-09-24,Female,33,Single,Master,29,Travel_Frequently,1069,Terminated
1102,Nina,Kowalski,2,QA Engineer,1,2021-01-15,Male,28,Divorced,College,15,Travel_Rarely,575,Active
1103,Jonas,Lindqvist,6,Support Representative,2,2019-12-30,Male,34,Single,Below College,3,Travel_Frequently,1697,Active
1105,Zara,Nakamura,1,Sales Executive,2,2024-04-14,Female,37,Divorced,Master,10,Travel_Rarely,81,Active
1106,Claire,Lindqvist,2,QA Engineer,1,2018-06-22,Male,25,Married,Below College,4,Travel_Rarely,1666,Terminated
1107,Camila,Ferreira,2,QA Engineer,1,2023-06-13,Male,26,Divorced,Bachelor,21,Travel_Rarely,843,Terminated
1108,Grace,Castellanos,2,Software Engineer,1,2021-12-03,Male,33,Single,Bachelor,25,Travel_Rarely,901,Terminated
1109,Rahul,Fitzgerald,4,Finance Manager,4,2003-11-02,Male,42,Married,College,2,Travel_Rarely,1336,Active
1111,Leila,Varga,2,QA Engineer,1,2024-02-05,Male,28,Divorced,Bachelor,1,Travel_Frequently,575,Terminated
1113,Lena,Ortega,1,Sales Executive,2,2024-03-21,Male,50,Single,Master,1,Travel_Frequently,986,Terminated
1114,Divya,Bergman,1,Sales Executive,2,2022-03-21,Female,33,Married,Bachelor,7,Travel_Frequently,1050,Active
1115,Priya,Dubois,2,Software Engineer,1,2025-07-22,Male,34,Married,Master,3,Non-Travel,386,Active
1116,Rahul,Osei,4,Finance Manager,4,2020-08-08,Male,48,Single,Master,1,Non-Travel,787,Active
1117,Nikolai,Silva,1,Sales Executive,2,2010-04-23,Female,45,Married,Master,9,Non-Travel,1975,Active
1118,Zara,Simonsen,6,Support Representative,3,2017-11-26,Male,52,Single,Master,7,Travel_Rarely,1606,Active
1119,Diego,Mbeki,1,Sales Executive,3,2017-02-20,Male,38,Divorced,Master,10,Travel_Rarely,1716,Active
1120,Aarav,Ibrahim,2,Software Engineer,1,2018-04-23,Female,29,Divorced,Master,28,Travel_Rarely,1655,Active
1121,Leila,Navarro,5,Operations Director,3,2016-02-10,Female,28,Divorced,Bachelor,3,Travel_Rarely,1005,Active
1124,Hannah,Simonsen,4,Finance Manager,4,2013-12-27,Male,46,Married,Below College,3,Travel_Rarely,787,Active
1125,Yuki,Grimaldi,1,Sales Executive,3,2024-03-26,Male,38,Single,College,2,Travel_Rarely,1716,Active
1126,Hannah,Castellanos,5,Operations Director,3,2017-03-08,Female,43,Married,Bachelor,27,Travel_Frequently,1401,Active
1127,Ethan,Simonsen,6,Support Representative,4,2005-10-17,Male,39,Divorced,Bachelor,2,Travel_Frequently,258,Terminated
1128,Kwame,Mehta,2,Engineering Director,5,2005-12-06,Male,40,Single,Bachelor,14,Travel_Rarely,522,Active
1131,Sofia,Lindqvist,2,Software Engineer,1,2023-02-07,Female,21,Single,Below College,1,Travel_Rarely,612,Active
1132,Caleb,Krishnan,2,QA Engineer,2,2020-09-14,Male,39,Single,Bachelor,9,Non-Travel,1263,Active
1133,Kwame,Delacroix,5,Operations Director,2,2014-06-21,Male,36,Single,Master,18,Non-Travel,1026,Active
1135,Caleb,Ibrahim,1,Sales Representative,1,2023-02-16,Male,31,Married,Bachelor,20,Travel_Frequently,580,Active
1136,Nina,Varga,2,Software Engineer,1,2020-12-18,Male,28,Married,Below College,2,Travel_Rarely,575,Active
1137,Tobias,Rossi,1,Sales Executive,2,2020-03-05,Male,35,Divorced,College,11,Travel_Frequently,1070,Active
1138,Caleb,Quintero,1,Sales Executive,4,2016-03-24,Male,49,Married,Master,8,Travel_Rarely,131,Active
1140,Felix,Marchetti,5,Operations Director,2,2022-06-04,Male,34,Single,College,2,Travel_Frequently,1283,Active
1143,Fatima,Jokinen,2,Software Engineer,1,2018-12-01,Female,29,Divorced,Bachelor,10,Travel_Frequently,1655,Active
1148,Lena,Vandenberg,2,QA Engineer,2,2024-02-09,Male,42,Single,Bachelor,29,Travel_Rarely,1263,Active
1150,Yuki,Halvorsen,5,Operations Director,2,2015-10-06,Male,29,Married,Below College,8,Travel_Rarely,1360,Active
1152,Aisha,Andersen,3,HR Generalist,1,2018-08-17,Male,38,Married,Bachelor,1,Travel_Rarely,1098,Active
1154,Lena,Moreau,2,Software Engineer,1,2022-01-27,Male,28,Divorced,Bachelor,6,Travel_Frequently,575,Active
1156,Sofia,Steiner,2,QA Engineer,1,2024-05-31,Male,18,Single,Below College,8,Non-Travel,612,Terminated
1157,Oscar,Silva,1,Sales Executive,2,2019-05-26,Female,33,Single,Master,9,Travel_Rarely,1050,Terminated
1158,Jonas,Sharma,2,QA Engineer,1,2024-10-29,Male,41,Married,Master,12,Travel_Rarely,1035,Active
1160,Sofia,Quintero,2,QA Engineer,1,2021-08-03,Male,31,Married,Bachelor,15,Travel_Frequently,997,Terminated
1161,Bruno,Dubois,6,Support Representative,2,2019-04-30,Female,37,Divorced,College,25,Travel_Rarely,119,Active
1162,Diego,Cardoso,2,Software Engineer,1,2021-03-22,Male,27,Married,Bachelor,6,Travel_Rarely,1523,Active
1163,Idris,Sharma,1,Sales Executive,2,2019-06-01,Female,34,Married,Below College,9,Travel_Rarely,862,Active
1164,Kwame,Whitfield,3,HR Generalist,1,2020-11-02,Male,35,Single,Master,8,Travel_Rarely,1098,Active
1165,Yuki,Steiner,1,Sales Executive,3,2012-12-03,Female,29,Married,Below College,23,Travel_Rarely,1167,Terminated
1166,Fatima,Krishnan,2,Engineering Director,3,2007-04-15,Female,40,Single,Master,9,Travel_Frequently,396,Active
1167,Jonas,Silva,1,Sales Executive,4,2003-11-15,Male,42,Single,Bachelor,12,Travel_Frequently,532,Terminated
1171,Anika,Reyes,1,Sales Executive,2,2019-04-08,Male,42,Single,Master,4,Travel_Rarely,1975,Active
1172,Priya,Dubois,2,QA Engineer,1,2017-11-01,Male,35,Married,Master,1,Travel_Rarely,1422,Active
1173,Kwame,Andersen,2,QA Engineer,1,2021-09-17,Male,24,Single,Bachelor,24,Travel_Rarely,1666,Active
1175,Divya,Novak,2,QA Engineer,1,2023-10-12,Female,28,Married,Below College,12,Travel_Rarely,575,Terminated
1177,Tariq,Rossi,2,QA Engineer,1,2017-02-21,Male,26,Married,Master,3,Travel_Rarely,843,Active
1179,Mei,Ortega,1,Sales Executive,2,2015-04-25,Male,30,Married,Bachelor,10,Travel_Rarely,1391,Active
1180,Marcus,Fitzgerald,2,Software Engineer,2,2024-08-13,Female,40,Married,College,26,Travel_Frequently,1263,Active
1182,Marcus,Cardoso,5,Operations Director,3,2018-06-03,Male,35,Divorced,Bachelor,2,Travel_Rarely,1367,Active
1184,Sofia,Reyes,6,Support Representative,2,2012-10-11,Male,34,Single,Bachelor,1,Travel_Frequently,1697,Active
1185,Andre,Ortega,2,QA Engineer,1,2023-09-30,Male,35,Married,Master,4,Travel_Frequently,1422,Active
1188,Marcus,Novak,1,Sales Executive,2,2020-04-29,Female,43,Single,Bachelor,9,Travel_Rarely,1975,Terminated
1190,Samir,Eriksen,1,Sales Representative,1,2024-09-16,Female,32,Divorced,Below College,2,Non-Travel,580,Active
1191,Aisha,Varga,4,Finance Manager,5,2020-06-26,Female,56,Divorced,Master,4,Travel_Rarely,549,Active
1192,Ingrid,Varga,2,QA Engineer,1,2015-09-13,Female,29,Married,Below College,6,Travel_Rarely,1655,Active
1193,Nina,Krishnan,2,Software Engineer,1,2024-09-29,Male,19,Single,College,9,Travel_Rarely,612,Active
1195,Anika,Bakker,2,Software Engineer,1,2022-06-19,Female,45,Married,Bachelor,7,Travel_Rarely,999,Active
1196,Tariq,Lombardi,5,Operations Director,2,2011-06-01,Female,37,Married,Bachelor,1,Travel_Rarely,601,Active
1198,Hugo,Grimaldi,2,QA Engineer,1,2023-02-16,Male,20,Single,Bachelor,3,Travel_Rarely,612,Active
1200,Sofia,Haddad,2,Software Engineer,1,2019-06-24,Male,44,Single,Master,10,Travel_Rarely,999,Terminated
1201,Idris,Vandenberg,4,Finance Manager,5,2018-02-18,Female,53,Divorced,College,7,Travel_Rarely,140,Active
1202,Mira,Tanaka,2,Software Engineer,1,2020-03-25,Female,29,Married,Below College,15,Travel_Rarely,1443,Active
1203,Omar,Simonsen,2,Software Engineer,1,2024-11-22,Male,22,Married,Master,3,Travel_Frequently,1485,Terminated
1204,Samir,Tanaka,4,Finance Manager,4,1999-02-03,Female,46,Married,Bachelor,2,Travel_Rarely,787,Active
1206,Andre,Steiner,2,Software Engineer,1,2025-09-14,Male,44,Single,Bachelor,17,Non-Travel,999,Active
1207,Hannah,Mehta,3,HR Generalist,1,2020-02-14,Male,33,Married,Bachelor,2,Travel_Rarely,2040,Active
1210,Chloe,Ferreira,2,Software Engineer,1,2024-03-12,Male,41,Divorced,College,5,Non-Travel,1035,Terminated
1211,Claire,Okafor,1,Sales Executive,2,2021-07-23,Male,30,Divorced,Master,29,Travel_Rarely,1391,Active
1212,Fatima,Lindqvist,1,Sales Executive,2,2025-06-17,Male,40,Married,Master,2,Travel_Frequently,2056,Active
1215,Rosa,Nakamura,4,Finance Manager,4,2023-03-12,Female,50,Married,Bachelor,2,Travel_Frequently,787,Active
1216,Anika,Grimaldi,2,QA Engineer,1,2019-06-15,Male,28,Married,Master,19,Travel_Rarely,575,Active
1217,Soren,Sharma,2,Engineering Director,5,2021-09-16,Male,46,Married,College,15,Travel_Rarely,1770,Active
1218,Luis,Bakker,1,Sales Executive,2,2018-09-15,Male,35,Married,Master,17,Travel_Rarely,1070,Active
1219,Jonas,Haddad,2,QA Engineer,1,2024-01-09,Female,24,Married,College,17,Travel_Rarely,1666,Terminated
1220,Claire,Tanaka,1,Sales Executive,2,2015-07-24,Female,33,Married,Bachelor,25,Travel_Frequently,1050,Active
1221,Diego,Aoki,2,QA Engineer,1,2018-09-05,Male,36,Divorced,Master,6,Travel_Rarely,1250,Active
1224,Daniel,Moreau,2,QA Engineer,2,2015-03-05,Male,30,Divorced,Master,7,Travel_Rarely,1608,Active
1225,Grace,Jokinen,2,Software Engineer,2,2005-01-19,Male,44,Single,Master,29,Travel_Rarely,1941,Active
1226,Kwame,Nakamura,1,Sales Representative,1,2023-12-19,Male,20,Single,Bachelor,21,Travel_Rarely,302,Active
1228,Ethan,Larsen,5,Operations Director,2,2019-06-03,Male,46,Divorced,Master,2,Travel_Rarely,2034,Active
1231,Andre,Halvorsen,3,HR Generalist,2,2021-09-02,Male,42,Married,Doctor,2,Non-Travel,1744,Active
1233,Elena,Pashkov,1,Sales Executive,2,2014-08-01,Male,60,Divorced,Master,7,Travel_Rarely,1167,Active
1234,Kwame,Vandenberg,2,QA Engineer,1,2023-10-05,Female,32,Married,Bachelor,13,Travel_Frequently,815,Active
1235,Tariq,Simonsen,2,Software Engineer,2,2017-10-10,Female,32,Single,College,2,Travel_Frequently,1789,Active
1237,Zara,Varga,5,Operations Director,3,2018-11-20,Female,36,Divorced,Bachelor,1,Travel_Rarely,1367,Active
1238,Viktor,Kowalski,2,Software Engineer,1,2011-06-25,Male,33,Married,Bachelor,9,Travel_Rarely,901,Active
1239,Hannah,Vandenberg,1,Sales Executive,2,2020-12-02,Female,40,Divorced,Bachelor,10,Travel_Rarely,2056,Active
1240,Nina,Jokinen,1,Sales Executive,2,2021-05-04,Male,25,Single,Master,10,Travel_Rarely,840,Active
1241,Leila,Bianchi,2,Software Engineer,1,2014-03-27,Male,30,Married,Bachelor,1,Travel_Rarely,1539,Active
1242,Diego,Castellanos,2,Engineering Director,3,2024-01-30,Female,42,Married,Doctor,26,Travel_Frequently,396,Active
1243,Tariq,Jokinen,1,Sales Executive,3,2012-02-06,Female,35,Married,College,8,Non-Travel,1863,Active
1244,Samir,Reyes,2,Software Engineer,1,2016-12-17,Male,27,Married,Bachelor,14,Travel_Rarely,520,Active
1245,Grace,Silva,5,Operations Director,3,2020-03-10,Female,54,Divorced,Master,1,Travel_Frequently,867,Active
1246,Mira,Osei,2,Software Engineer,1,2015-06-16,Female,44,Married,Below College,2,Travel_Rarely,999,Active
1248,Leila,Steiner,2,Software Engineer,1,2023-08-30,Female,19,Single,Bachelor,10,Non-Travel,612,Terminated
1249,Jonas,Silva,2,Software Engineer,1,2022-06-09,Female,29,Divorced,Bachelor,1,Travel_Rarely,1443,Active
1250,Bruno,Castellanos,2,Engineering Director,4,2015-03-06,Male,54,Married,Bachelor,3,Travel_Rarely,162,Active
1251,Idris,Moreau,6,Support Representative,2,2019-12-16,Male,31,Married,College,11,Travel_Rarely,165,Active
1252,Kwame,Reyes,6,Support Representative,2,2015-12-16,Female,31,Single,Bachelor,24,Travel_Rarely,165,Active
1254,Mei,Krishnan,1,Sales Executive,2,2019-08-20,Female,59,Single,Bachelor,3,Travel_Rarely,1167,Active
1255,Claire,Reyes,2,Engineering Director,5,2017-12-18,Male,43,Married,Bachelor,3,Travel_Rarely,1770,Active
1256,Soren,Fitzgerald,4,Finance Manager,5,2024-01-31,Male,49,Married,College,4,Travel_Rarely,140,Active
1257,Omar,Whitfield,2,Software Engineer,1,2014-07-08,Male,36,Married,Bachelor,3,Travel_Frequently,1250,Active
1258,Freya,Osei,2,QA Engineer,1,2024-01-25,Male,48,Single,College,2,Travel_Rarely,58,Active
1259,Yuki,Navarro,2,Software Engineer,1,2020-02-14,Male,27,Divorced,College,4,Travel_Rarely,520,Active
1260,Andre,Vandenberg,6,Support Representative,2,2019-12-18,Male,29,Divorced,Bachelor,7,Travel_Rarely,165,Active
1263,Caleb,Eriksen,2,Engineering Director,5,2024-10-01,Male,48,Single,Bachelor,1,Travel_Rarely,254,Active
1264,Luis,Andersen,2,Engineering Director,4,2018-06-11,Female,29,Divorced,Bachelor,1,Travel_Rarely,385,Active
1265,Rahul,Whitfield,2,Software Engineer,1,2024-06-24,Female,34,Married,Bachelor,20,Travel_Rarely,386,Active
1267,Samir,Kowalski,4,Finance Manager,5,2003-05-18,Male,44,Married,Bachelor,5,Travel_Rarely,140,Active
1268,Marcus,Ibrahim,1,Sales Executive,3,2016-03-14,Male,33,Divorced,Doctor,10,Travel_Rarely,1863,Active
1269,Jonas,Mbeki,2,Software Engineer,1,2024-03-14,Female,19,Single,Bachelor,25,Travel_Rarely,612,Active
1270,Marcus,Fitzgerald,2,Software Engineer,1,2024-09-05,Male,23,Married,College,1,Travel_Rarely,468,Active
1273,Omar,Duarte,1,Sales Representative,1,2022-10-09,Male,25,Single,Below College,24,Travel_Frequently,1732,Terminated
1275,Zara,Ramos,2,Software Engineer,1,2017-06-18,Male,26,Single,College,4,Travel_Rarely,843,Active
1277,Felix,Nowak,4,Finance Manager,5,2000-07-16,Female,45,Single,Bachelor,2,Travel_Rarely,140,Terminated
1278,Luis,Jokinen,6,Support Representative,4,1992-12-24,Male,55,Divorced,Below College,8,Non-Travel,762,Active
1279,Felix,Nowak,2,QA Engineer,1,2023-03-08,Female,21,Single,College,10,Travel_Frequently,612,Terminated
1280,Ethan,Okafor,4,Finance Manager,5,2014-05-29,Female,46,Married,College,4,Travel_Rarely,140,Active
1281,Hannah,Whitfield,1,Sales Executive,2,2022-10-19,Female,34,Single,Bachelor,2,Travel_Rarely,862,Active
1282,Sofia,Dubois,4,Finance Manager,5,1996-09-07,Male,51,Divorced,Bachelor,9,Travel_Frequently,140,Active
1283,Aisha,Aoki,5,Operations Director,3,2016-12-01,Male,59,Single,Master,18,Travel_Rarely,1775,Active
1285,Bruno,Castellanos,2,QA Engineer,2,2014-07-26,Female,34,Divorced,Bachelor,19,Travel_Frequently,1069,Active
1286,Soren,Ortega,2,QA Engineer,1,2021-10-13,Male,28,Single,Master,1,Travel_Frequently,575,Active
1288,Amara,Pashkov,4,Finance Manager,5,2000-01-31,Male,44,Divorced,College,4,Travel_Rarely,140,Active
1289,Isabel,Mehta,3,HR Generalist,2,2015-09-12,Male,34,Married,Bachelor,11,Travel_Frequently,1744,Active
1291,Hugo,Simonsen,2,Software Engineer,1,2022-07-06,Male,35,Married,Below College,6,Travel_Rarely,1422,Active
1292,Fatima,Nowak,2,Software Engineer,2,2024-01-05,Female,42,Married,Master,7,Travel_Rarely,1263,Active
1293,Ethan,Varga,1,Sales Executive,3,2004-03-27,Female,43,Single,Master,4,Travel_Rarely,1716,Active
1294,Marcus,Whitfield,5,Operations Director,2,2009-09-22,Female,36,Single,Master,2,Travel_Rarely,1026,Active
1295,Anika,Whitfield,6,Support Representative,3,2015-01-29,Female,44,Married,Bachelor,15,Travel_Rarely,1606,Terminated
1296,Nikolai,Krishnan,2,QA Engineer,1,2023-10-23,Male,28,Married,Bachelor,2,Travel_Frequently,575,Active
1297,Mei,Varga,2,QA Engineer,1,2018-06-24,Female,51,Single,College,6,Travel_Frequently,58,Active
1298,Nina,Tanaka,5,Operations Director,2,2017-12-07,Female,30,Single,College,9,Non-Travel,1360,Active
1299,Sofia,Dubois,2,QA Engineer,1,2016-12-27,Female,29,Divorced,Bachelor,7,Travel_Rarely,1443,Terminated
1301,Hannah,Ramos,2,Software Engineer,1,2022-01-13,Male,28,Single,Bachelor,1,Travel_Rarely,575,Active
1303,Rahul,Kaur,2,Software Engineer,1,2023-07-25,Female,25,Single,Bachelor,1,Travel_Rarely,1666,Active
